CODE;DATE;population;GDP PER capita;human development indeks
FRA;27/03/2020;17.99409688;10.56115446;0.901
PYF;27/03/2020;12.54576825;0;
GAB;27/03/2020;14.61559461;9.71489113;0.702
GMB;27/03/2020;14.69789863;7.353573152;0.46
GEO;27/03/2020;15.199095;9.184517719;0.78
DEU;27/03/2020;18.24375196;10.71949917;0.936
GHA;27/03/2020;17.25184806;8.349396831;0.592
GIB;27/03/2020;10.42498602;0;
GRC;27/03/2020;16.15953083;10.1094598;0.87
GRL;27/03/2020;10.94679853;0;
GRD;27/03/2020;11.63087738;9.51737475;0.772
GUM;27/03/2020;12.03636915;0;
GTM;27/03/2020;16.70118056;8.912447412;0.65
GGY;27/03/2020;11.11322372;0;
GIN;27/03/2020;16.39062287;7.600365315;0.459
GNB;27/03/2020;14.49252734;7.345155006;0.455
GUY;27/03/2020;13.57542301;8.91396018;0.654
HTI;27/03/2020;16.24934608;7.410451751;0.498
HND;27/03/2020;16.10851066;8.421077587;0.617
HUN;27/03/2020;16.08354044;10.19531954;0.838
ISL;27/03/2020;12.74037063;10.74684103;0.935
IND;27/03/2020;21.04535251;8.768212421;0.64
IDN;27/03/2020;19.42689854;9.322663552;0.694
IRN;27/03/2020;18.24624346;9.856533252;0.798
IRQ;27/03/2020;17.50993717;9.659119471;0.685
IRL;27/03/2020;15.41242964;11.11743979;0.938
IMN;27/03/2020;11.35078294;0;
ISR;27/03/2020;15.97371025;10.40826452;0.903
ITA;27/03/2020;17.91752278;10.46937177;0.88
JAM;27/03/2020;14.90109198;9.011105101;0.732
JPN;27/03/2020;18.65556675;10.57137392;0.909
JEY;27/03/2020;11.52359831;0;
JOR;27/03/2020;16.13820607;9.028517491;0.735
KAZ;27/03/2020;16.74812767;10.0881226;0.8
KEN;27/03/2020;17.80025043;8.004040863;0.59
OWID_KOS;27/03/2020;14.47446683;9.189712472;0
KWT;27/03/2020;15.26725623;11.09027153;0.803
KGZ;27/03/2020;15.69102752;8.129609454;0.672
LAO;27/03/2020;15.80003079;8.763640684;0.601
LVA;27/03/2020;14.45007584;10.12918169;0.847
LBN;27/03/2020;15.73616766;9.500586529;0.757
LBR;27/03/2020;15.43641784;6.623783648;0.435
LBY;27/03/2020;15.74286198;9.791522441;0.706
LIE;27/03/2020;10.54894022;0;0.916
LTU;27/03/2020;14.81698436;10.29296775;0.858
LUX;27/03/2020;13.34706731;11.45400277;0.904
MKD;27/03/2020;14.54950213;9.481223174;0.757
MDG;27/03/2020;17.13661869;7.25590196;0.519
MYS;27/03/2020;17.29261899;10.19646175;0.802
MDV;27/03/2020;13.20032762;9.627972231;0.717
MLI;27/03/2020;16.82370654;7.608029998;0.427
MLT;27/03/2020;12.99802163;10.50543249;0.878
MRT;27/03/2020;15.35230466;8.188031408;0.52
MUS;27/03/2020;14.05591783;9.918018712;0.79
MEX;27/03/2020;18.67480153;9.760567596;0.774
MDA;27/03/2020;15.21025983;8.554483581;0.7
MCO;27/03/2020;10.57755385;0;
MNG;27/03/2020;15.00283311;9.379310359;0.741
MNE;27/03/2020;13.35039417;9.705602795;0.814
MSR;27/03/2020;8.516993171;0;
MAR;27/03/2020;17.42400819;8.920658034;0.667
MOZ;27/03/2020;17.25770384;7.035359264;0.437
MMR;27/03/2020;17.81205473;8.629020214;0.578
NAM;27/03/2020;14.7480352;9.163438264;0.647
NPL;27/03/2020;17.18751281;7.800901839;0.574
NLD;27/03/2020;16.6566263;10.78875283;0.931
NCL;27/03/2020;12.56196578;0;
NZL;27/03/2020;15.38874766;10.49365591;0.917
NIC;27/03/2020;15.70629361;8.579499974;0.658
NER;27/03/2020;17.00213737;6.830874235;0.354
NGA;27/03/2020;19.1440641;8.582691377;0.532
NOR;27/03/2020;15.5058355;11.07906176;0.953
OMN;27/03/2020;15.44604869;10.54430693;0.821
PAK;27/03/2020;19.21318595;8.524110809;0.562
PSE;27/03/2020;15.44502871;8.400636454;0.686
PAN;27/03/2020;15.27755412;10.0108627;0.789
PNG;27/03/2020;16.00683186;8.248841478;0.544
PRY;27/03/2020;15.78017657;9.085571618;0.702
PER;27/03/2020;17.3111646;9.412195402;0.75
PHL;27/03/2020;18.51217534;8.935796678;0.699
POL;27/03/2020;17.44905184;10.21157667;0.865
PRT;27/03/2020;16.13757538;10.23770353;0.847
QAT;27/03/2020;14.87366884;11.66937863;0.856
ROU;27/03/2020;16.77238152;10.05677496;0.811
RUS;27/03/2020;18.79866817;10.11722517;0.816
RWA;27/03/2020;16.37677691;7.525214548;0.524
KNA;27/03/2020;10.88166329;10.11271005;0.778
LCA;27/03/2020;12.1206727;9.468993065;0.747
VCT;27/03/2020;11.61680789;9.280532817;0.723
SMR;27/03/2020;10.43229061;10.94837324;
SAU;27/03/2020;17.36552634;10.8005019;0.853
SEN;27/03/2020;16.63354636;7.81220822;0.505
SRB;27/03/2020;15.73310882;9.550298027;0.787
SYC;27/03/2020;11.49618614;10.18044812;0.797
SGP;27/03/2020;15.58201085;11.35668541;0.932
SXM;27/03/2020;10.66620744;10.50032293;
SVK;27/03/2020;15.51289396;10.31411107;0.855
SVN;27/03/2020;14.54736486;10.35458992;0.896
SOM;27/03/2020;16.5814031;0;
ZAF;27/03/2020;17.8982664;9.416937869;0.699
KOR;27/03/2020;17.75260041;10.48956092;0.903
ESP;27/03/2020;17.66042712;10.44209448;0.891
LKA;27/03/2020;16.87952045;9.36469763;0.77
SDN;27/03/2020;17.59626861;8.40436195;0.502
SUR;27/03/2020;13.28215639;9.530038347;0.72
SWZ;27/03/2020;13.96407193;8.954024529;0.588
SWE;27/03/2020;16.1279737;10.75682321;0.933
CHE;27/03/2020;15.97360361;10.95797667;0.944
SYR;27/03/2020;16.67774898;0;0.536
TWN;27/03/2020;16.98590072;0;
TZA;27/03/2020;17.9054155;7.89480415;0.538
THA;27/03/2020;18.06114425;9.69754957;0.755
TLS;27/03/2020;14.09196129;8.790284636;0.625
TGO;27/03/2020;15.92920098;7.265298945;0.503
TTO;27/03/2020;14.15161916;10.26684759;0.784
TUN;27/03/2020;16.28518664;9.291855564;0.735
TUR;27/03/2020;18.25035574;10.13179141;0.791
TCA;27/03/2020;10.56405989;0;
UGA;27/03/2020;17.63850561;7.437033796;0.516
UKR;27/03/2020;17.59363088;8.97390804;0.751
ARE;27/03/2020;16.10707515;11.11681868;0.863
GBR;27/03/2020;18.03334044;10.59044673;0.922
USA;27/03/2020;19.61763693;10.90090556;0.924
VIR;27/03/2020;11.55620524;0;
URY;27/03/2020;15.06073864;9.930684782;0.804
UZB;27/03/2020;17.32613614;8.740833259;0.71
VAT;27/03/2020;6.695798917;0;
VEN;27/03/2020;17.1631645;9.725856299;0.761
VNM;27/03/2020;18.39370601;8.727759419;0.694
ZMB;27/03/2020;16.72698889;8.213178735;0.588
ZWE;27/03/2020;16.51438055;7.549490737;0.535
AFG;26/03/2020;17.4772331;7.497754494;0.498
ALB;26/03/2020;14.87253667;9.376145531;0.785
DZA;26/03/2020;17.59630906;9.540639235;0.754
AND;26/03/2020;11.25499635;0;0.858
AGO;26/03/2020;17.3079574;8.668968767;0.581
ATG;26/03/2020;11.49198779;9.97538687;0.78
ARG;26/03/2020;17.62651421;9.848709615;0.825
ARM;26/03/2020;14.9017918;9.08109464;0.755
ABW;26/03/2020;11.5783948;10.49054565;
AUS;26/03/2020;17.05418434;10.70658069;0.939
AUT;26/03/2020;16.01344599;10.72407512;0.908
AZE;26/03/2020;16.13191719;9.670761927;0.757
BHS;26/03/2020;12.88219574;10.22983178;0.807
BHR;26/03/2020;14.34706955;10.67569323;0.846
BGD;26/03/2020;18.91957173;8.167347447;0.608
BRB;26/03/2020;12.56852934;9.739677672;0.8
BLR;26/03/2020;16.06145345;9.750800543;0.808
BEL;26/03/2020;16.26562008;10.66098361;0.916
BLZ;26/03/2020;12.89325457;8.964997479;0.708
BEN;26/03/2020;16.31063137;7.632515461;0.515
BMU;26/03/2020;11.03928322;10.83307578;
BTN;26/03/2020;13.55623711;9.072065978;0.612
BOL;26/03/2020;16.27279152;8.837220811;0.693
BIH;26/03/2020;15.00360243;9.368531023;0.768
BRA;26/03/2020;19.17473208;9.554174869;0.759
BRN;26/03/2020;12.98879313;11.18176859;0.853
BGR;26/03/2020;15.75402845;9.828942169;0.813
BFA;26/03/2020;16.85541655;7.440206573;0.423
KHM;26/03/2020;16.63205462;8.201130849;0.582
CMR;26/03/2020;17.09438451;8.121161251;0.556
CAN;26/03/2020;17.44628825;10.69234463;0.926
CPV;26/03/2020;13.22850199;8.735935712;0.654
CYM;26/03/2020;11.09315857;10.81783698;
CAF;26/03/2020;15.39030816;6.49411686;0.367
TCD;26/03/2020;16.61436742;7.477690778;0.404
CHL;26/03/2020;16.76604717;10.03306902;0.843
CHN;26/03/2020;21.08743924;9.636177357;0.752
COL;26/03/2020;17.74503716;9.492126271;0.747
COG;26/03/2020;15.52354271;8.493188572;0.606
CRI;26/03/2020;15.44359631;9.650206585;0.794
CIV;26/03/2020;17.08805131;8.18896853;0.492
HRV;26/03/2020;15.22778158;10.02878879;0.831
CUB;26/03/2020;16.24266591;0;0.777
CUW;26/03/2020;12.00823128;0;
CYP;26/03/2020;13.68300607;10.38638063;0.869
CZE;26/03/2020;16.18659339;10.39224872;0.888
COD;26/03/2020;18.31043503;6.694726649;0.457
DNK;26/03/2020;15.57202326;10.75112496;0.929
DJI;26/03/2020;13.80344;7.903007272;0.476
DMA;26/03/2020;11.18429639;9.177131718;0.715
DOM;26/03/2020;16.19948244;9.588835779;0.736
ECU;26/03/2020;16.68585306;9.266903675;0.752
EGY;26/03/2020;18.44375647;9.263900665;0.696
SLV;26/03/2020;15.68518756;8.894595942;0.674
GNQ;26/03/2020;14.15411267;10.02592078;0.591
ERI;26/03/2020;15.08145118;7.320168857;0.44
EST;26/03/2020;14.09808385;10.29150981;0.871
ETH;26/03/2020;18.56012597;7.45583449;0.463
FRO;26/03/2020;10.79681667;0;
FJI;26/03/2020;13.7061911;9.0714202;0.741
FIN;26/03/2020;15.52763465;10.61117158;0.92
FRA;26/03/2020;17.99409688;10.56115446;0.901
PYF;26/03/2020;12.54576825;0;
GAB;26/03/2020;14.61559461;9.71489113;0.702
GMB;26/03/2020;14.69789863;7.353573152;0.46
GEO;26/03/2020;15.199095;9.184517719;0.78
DEU;26/03/2020;18.24375196;10.71949917;0.936
GHA;26/03/2020;17.25184806;8.349396831;0.592
GIB;26/03/2020;10.42498602;0;
GRC;26/03/2020;16.15953083;10.1094598;0.87
GRL;26/03/2020;10.94679853;0;
GRD;26/03/2020;11.63087738;9.51737475;0.772
GUM;26/03/2020;12.03636915;0;
GTM;26/03/2020;16.70118056;8.912447412;0.65
GGY;26/03/2020;11.11322372;0;
GIN;26/03/2020;16.39062287;7.600365315;0.459
GUY;26/03/2020;13.57542301;8.91396018;0.654
HTI;26/03/2020;16.24934608;7.410451751;0.498
HND;26/03/2020;16.10851066;8.421077587;0.617
HUN;26/03/2020;16.08354044;10.19531954;0.838
ISL;26/03/2020;12.74037063;10.74684103;0.935
IND;26/03/2020;21.04535251;8.768212421;0.64
IDN;26/03/2020;19.42689854;9.322663552;0.694
IRN;26/03/2020;18.24624346;9.856533252;0.798
IRQ;26/03/2020;17.50993717;9.659119471;0.685
IRL;26/03/2020;15.41242964;11.11743979;0.938
IMN;26/03/2020;11.35078294;0;
ISR;26/03/2020;15.97371025;10.40826452;0.903
ITA;26/03/2020;17.91752278;10.46937177;0.88
JAM;26/03/2020;14.90109198;9.011105101;0.732
JPN;26/03/2020;18.65556675;10.57137392;0.909
JEY;26/03/2020;11.52359831;0;
JOR;26/03/2020;16.13820607;9.028517491;0.735
KAZ;26/03/2020;16.74812767;10.0881226;0.8
KEN;26/03/2020;17.80025043;8.004040863;0.59
OWID_KOS;26/03/2020;14.47446683;9.189712472;0
KWT;26/03/2020;15.26725623;11.09027153;0.803
KGZ;26/03/2020;15.69102752;8.129609454;0.672
LAO;26/03/2020;15.80003079;8.763640684;0.601
LVA;26/03/2020;14.45007584;10.12918169;0.847
LBN;26/03/2020;15.73616766;9.500586529;0.757
LBR;26/03/2020;15.43641784;6.623783648;0.435
LBY;26/03/2020;15.74286198;9.791522441;0.706
LIE;26/03/2020;10.54894022;0;0.916
LTU;26/03/2020;14.81698436;10.29296775;0.858
LUX;26/03/2020;13.34706731;11.45400277;0.904
MKD;26/03/2020;14.54950213;9.481223174;0.757
MDG;26/03/2020;17.13661869;7.25590196;0.519
MYS;26/03/2020;17.29261899;10.19646175;0.802
MDV;26/03/2020;13.20032762;9.627972231;0.717
MLI;26/03/2020;16.82370654;7.608029998;0.427
MLT;26/03/2020;12.99802163;10.50543249;0.878
MRT;26/03/2020;15.35230466;8.188031408;0.52
MUS;26/03/2020;14.05591783;9.918018712;0.79
MEX;26/03/2020;18.67480153;9.760567596;0.774
MDA;26/03/2020;15.21025983;8.554483581;0.7
MCO;26/03/2020;10.57755385;0;
MNG;26/03/2020;15.00283311;9.379310359;0.741
MNE;26/03/2020;13.35039417;9.705602795;0.814
MSR;26/03/2020;8.516993171;0;
MAR;26/03/2020;17.42400819;8.920658034;0.667
MOZ;26/03/2020;17.25770384;7.035359264;0.437
MMR;26/03/2020;17.81205473;8.629020214;0.578
NAM;26/03/2020;14.7480352;9.163438264;0.647
NPL;26/03/2020;17.18751281;7.800901839;0.574
NLD;26/03/2020;16.6566263;10.78875283;0.931
NCL;26/03/2020;12.56196578;0;
NZL;26/03/2020;15.38874766;10.49365591;0.917
NIC;26/03/2020;15.70629361;8.579499974;0.658
NER;26/03/2020;17.00213737;6.830874235;0.354
NGA;26/03/2020;19.1440641;8.582691377;0.532
NOR;26/03/2020;15.5058355;11.07906176;0.953
OMN;26/03/2020;15.44604869;10.54430693;0.821
PAK;26/03/2020;19.21318595;8.524110809;0.562
PSE;26/03/2020;15.44502871;8.400636454;0.686
PAN;26/03/2020;15.27755412;10.0108627;0.789
PNG;26/03/2020;16.00683186;8.248841478;0.544
PRY;26/03/2020;15.78017657;9.085571618;0.702
PER;26/03/2020;17.3111646;9.412195402;0.75
PHL;26/03/2020;18.51217534;8.935796678;0.699
POL;26/03/2020;17.44905184;10.21157667;0.865
PRT;26/03/2020;16.13757538;10.23770353;0.847
QAT;26/03/2020;14.87366884;11.66937863;0.856
ROU;26/03/2020;16.77238152;10.05677496;0.811
RUS;26/03/2020;18.79866817;10.11722517;0.816
RWA;26/03/2020;16.37677691;7.525214548;0.524
KNA;26/03/2020;10.88166329;10.11271005;0.778
LCA;26/03/2020;12.1206727;9.468993065;0.747
VCT;26/03/2020;11.61680789;9.280532817;0.723
SMR;26/03/2020;10.43229061;10.94837324;
SAU;26/03/2020;17.36552634;10.8005019;0.853
SEN;26/03/2020;16.63354636;7.81220822;0.505
SRB;26/03/2020;15.73310882;9.550298027;0.787
SYC;26/03/2020;11.49618614;10.18044812;0.797
SGP;26/03/2020;15.58201085;11.35668541;0.932
SXM;26/03/2020;10.66620744;10.50032293;
SVK;26/03/2020;15.51289396;10.31411107;0.855
SVN;26/03/2020;14.54736486;10.35458992;0.896
SOM;26/03/2020;16.5814031;0;
ZAF;26/03/2020;17.8982664;9.416937869;0.699
KOR;26/03/2020;17.75260041;10.48956092;0.903
ESP;26/03/2020;17.66042712;10.44209448;0.891
LKA;26/03/2020;16.87952045;9.36469763;0.77
SDN;26/03/2020;17.59626861;8.40436195;0.502
SUR;26/03/2020;13.28215639;9.530038347;0.72
SWZ;26/03/2020;13.96407193;8.954024529;0.588
SWE;26/03/2020;16.1279737;10.75682321;0.933
CHE;26/03/2020;15.97360361;10.95797667;0.944
SYR;26/03/2020;16.67774898;0;0.536
TWN;26/03/2020;16.98590072;0;
TZA;26/03/2020;17.9054155;7.89480415;0.538
THA;26/03/2020;18.06114425;9.69754957;0.755
TLS;26/03/2020;14.09196129;8.790284636;0.625
TGO;26/03/2020;15.92920098;7.265298945;0.503
TTO;26/03/2020;14.15161916;10.26684759;0.784
TUN;26/03/2020;16.28518664;9.291855564;0.735
TUR;26/03/2020;18.25035574;10.13179141;0.791
TCA;26/03/2020;10.56405989;0;
UGA;26/03/2020;17.63850561;7.437033796;0.516
UKR;26/03/2020;17.59363088;8.97390804;0.751
ARE;26/03/2020;16.10707515;11.11681868;0.863
GBR;26/03/2020;18.03334044;10.59044673;0.922
USA;26/03/2020;19.61763693;10.90090556;0.924
VIR;26/03/2020;11.55620524;0;
URY;26/03/2020;15.06073864;9.930684782;0.804
UZB;26/03/2020;17.32613614;8.740833259;0.71
VAT;26/03/2020;6.695798917;0;
VEN;26/03/2020;17.1631645;9.725856299;0.761
VNM;26/03/2020;18.39370601;8.727759419;0.694
ZMB;26/03/2020;16.72698889;8.213178735;0.588
ZWE;26/03/2020;16.51438055;7.549490737;0.535
AFG;25/03/2020;17.4772331;7.497754494;0.498
ALB;25/03/2020;14.87253667;9.376145531;0.785
DZA;25/03/2020;17.59630906;9.540639235;0.754
AND;25/03/2020;11.25499635;0;0.858
AGO;25/03/2020;17.3079574;8.668968767;0.581
ATG;25/03/2020;11.49198779;9.97538687;0.78
ARG;25/03/2020;17.62651421;9.848709615;0.825
ARM;25/03/2020;14.9017918;9.08109464;0.755
ABW;25/03/2020;11.5783948;10.49054565;
AUS;25/03/2020;17.05418434;10.70658069;0.939
AUT;25/03/2020;16.01344599;10.72407512;0.908
AZE;25/03/2020;16.13191719;9.670761927;0.757
BHS;25/03/2020;12.88219574;10.22983178;0.807
BHR;25/03/2020;14.34706955;10.67569323;0.846
BGD;25/03/2020;18.91957173;8.167347447;0.608
BRB;25/03/2020;12.56852934;9.739677672;0.8
BLR;25/03/2020;16.06145345;9.750800543;0.808
BEL;25/03/2020;16.26562008;10.66098361;0.916
BLZ;25/03/2020;12.89325457;8.964997479;0.708
BEN;25/03/2020;16.31063137;7.632515461;0.515
BMU;25/03/2020;11.03928322;10.83307578;
BTN;25/03/2020;13.55623711;9.072065978;0.612
BOL;25/03/2020;16.27279152;8.837220811;0.693
BIH;25/03/2020;15.00360243;9.368531023;0.768
BRA;25/03/2020;19.17473208;9.554174869;0.759
BRN;25/03/2020;12.98879313;11.18176859;0.853
BGR;25/03/2020;15.75402845;9.828942169;0.813
BFA;25/03/2020;16.85541655;7.440206573;0.423
KHM;25/03/2020;16.63205462;8.201130849;0.582
CMR;25/03/2020;17.09438451;8.121161251;0.556
CAN;25/03/2020;17.44628825;10.69234463;0.926
CPV;25/03/2020;13.22850199;8.735935712;0.654
CYM;25/03/2020;11.09315857;10.81783698;
CAF;25/03/2020;15.39030816;6.49411686;0.367
TCD;25/03/2020;16.61436742;7.477690778;0.404
CHL;25/03/2020;16.76604717;10.03306902;0.843
CHN;25/03/2020;21.08743924;9.636177357;0.752
COL;25/03/2020;17.74503716;9.492126271;0.747
COG;25/03/2020;15.52354271;8.493188572;0.606
CRI;25/03/2020;15.44359631;9.650206585;0.794
CIV;25/03/2020;17.08805131;8.18896853;0.492
HRV;25/03/2020;15.22778158;10.02878879;0.831
CUB;25/03/2020;16.24266591;0;0.777
CUW;25/03/2020;12.00823128;0;
CYP;25/03/2020;13.68300607;10.38638063;0.869
CZE;25/03/2020;16.18659339;10.39224872;0.888
COD;25/03/2020;18.31043503;6.694726649;0.457
DNK;25/03/2020;15.57202326;10.75112496;0.929
DJI;25/03/2020;13.80344;7.903007272;0.476
DMA;25/03/2020;11.18429639;9.177131718;0.715
DOM;25/03/2020;16.19948244;9.588835779;0.736
ECU;25/03/2020;16.68585306;9.266903675;0.752
EGY;25/03/2020;18.44375647;9.263900665;0.696
SLV;25/03/2020;15.68518756;8.894595942;0.674
GNQ;25/03/2020;14.15411267;10.02592078;0.591
ERI;25/03/2020;15.08145118;7.320168857;0.44
EST;25/03/2020;14.09808385;10.29150981;0.871
ETH;25/03/2020;18.56012597;7.45583449;0.463
FRO;25/03/2020;10.79681667;0;
FJI;25/03/2020;13.7061911;9.0714202;0.741
FIN;25/03/2020;15.52763465;10.61117158;0.92
FRA;25/03/2020;17.99409688;10.56115446;0.901
PYF;25/03/2020;12.54576825;0;
GAB;25/03/2020;14.61559461;9.71489113;0.702
GMB;25/03/2020;14.69789863;7.353573152;0.46
GEO;25/03/2020;15.199095;9.184517719;0.78
DEU;25/03/2020;18.24375196;10.71949917;0.936
GHA;25/03/2020;17.25184806;8.349396831;0.592
GIB;25/03/2020;10.42498602;0;
GRC;25/03/2020;16.15953083;10.1094598;0.87
GRL;25/03/2020;10.94679853;0;
GRD;25/03/2020;11.63087738;9.51737475;0.772
GUM;25/03/2020;12.03636915;0;
GTM;25/03/2020;16.70118056;8.912447412;0.65
GGY;25/03/2020;11.11322372;0;
GIN;25/03/2020;16.39062287;7.600365315;0.459
GUY;25/03/2020;13.57542301;8.91396018;0.654
HTI;25/03/2020;16.24934608;7.410451751;0.498
HND;25/03/2020;16.10851066;8.421077587;0.617
HUN;25/03/2020;16.08354044;10.19531954;0.838
ISL;25/03/2020;12.74037063;10.74684103;0.935
IND;25/03/2020;21.04535251;8.768212421;0.64
IDN;25/03/2020;19.42689854;9.322663552;0.694
IRN;25/03/2020;18.24624346;9.856533252;0.798
IRQ;25/03/2020;17.50993717;9.659119471;0.685
IRL;25/03/2020;15.41242964;11.11743979;0.938
IMN;25/03/2020;11.35078294;0;
ISR;25/03/2020;15.97371025;10.40826452;0.903
ITA;25/03/2020;17.91752278;10.46937177;0.88
JAM;25/03/2020;14.90109198;9.011105101;0.732
JPN;25/03/2020;18.65556675;10.57137392;0.909
JEY;25/03/2020;11.52359831;0;
JOR;25/03/2020;16.13820607;9.028517491;0.735
KAZ;25/03/2020;16.74812767;10.0881226;0.8
KEN;25/03/2020;17.80025043;8.004040863;0.59
OWID_KOS;25/03/2020;14.47446683;9.189712472;0
KWT;25/03/2020;15.26725623;11.09027153;0.803
KGZ;25/03/2020;15.69102752;8.129609454;0.672
